,Sale ID,Index,ITEM_CODE,EMP_ID,Attribute,Year,Value,Period,Category
397,398,155,ESP_008,EMP256,W12,2019,2,W12 2019,Warranty
398,399,157,ESP_008,EMP267,W12,2019,8,W12 2019,Warranty
399,400,159,ESP_008,EMP290,W12,2019,0,W12 2019,Warranty
400,401,2,PROD_001,EMP244,W13,2019,40,W13 2019,Product
401,402,4,PROD_002,EMP244,W13,2019,43,W13 2019,Product
402,403,6,PROD_003,EMP267,W13,2019,36,W13 2019,Product
403,404,8,PROD_001,EMP267,W13,2019,36,W13 2019,Product
404,405,10,PROD_004,EMP267,W13,2019,44,W13 2019,Product
405,406,12,PROD_002,EMP267,W13,2019,35,W13 2019,Product
406,407,14,PROD_005,EMP267,W13,2019,32,W13 2019,Product
407,408,16,PROD_003,EMP244,W13,2019,39,W13 2019,Product
408,409,18,PROD_006,EMP267,W13,2019,47,W13 2019,Product
409,410,20,PROD_004,EMP244,W13,2019,34,W13 2019,Product
410,411,22,PROD_001,EMP234,W13,2019,45,W13 2019,Product
411,412,24,PROD_007,EMP267,W13,2019,33,W13 2019,Product
412,413,26,PROD_005,EMP244,W13,2019,41,W13 2019,Product
413,414,28,PROD_002,EMP234,W13,2019,30,W13 2019,Product
414,415,30,PROD_008,EMP267,W13,2019,32,W13 2019,Product
415,416,32,PROD_006,EMP244,W13,2019,38,W13 2019,Product
416,417,34,PROD_003,EMP234,W13,2019,33,W13 2019,Product
417,418,36,PROD_007,EMP244,W13,2019,34,W13 2019,Product
418,419,38,PROD_004,EMP234,W13,2019,32,W13 2019,Product
419,420,40,PROD_001,EMP256,W13,2019,30,W13 2019,Product
420,421,42,PROD_008,EMP244,W13,2019,29,W13 2019,Product
421,422,44,PROD_005,EMP234,W13,2019,26,W13 2019,Product
422,423,46,PROD_002,EMP256,W13,2019,25,W13 2019,Product
423,424,48,PROD_006,EMP234,W13,2019,17,W13 2019,Product
424,425,50,PROD_003,EMP256,W13,2019,15,W13 2019,Product
425,426,52,PROD_007,EMP234,W13,2019,24,W13 2019,Product
426,427,54,PROD_004,EMP256,W13,2019,22,W13 2019,Product
427,428,56,PROD_001,EMP290,W13,2019,14,W13 2019,Product
428,429,58,PROD_008,EMP234,W13,2019,17,W13 2019,Product
429,430,60,PROD_005,EMP256,W13,2019,22,W13 2019,Product
430,431,62,PROD_002,EMP290,W13,2019,16,W13 2019,Product
431,432,64,PROD_006,EMP256,W13,2019,11,W13 2019,Product
432,433,66,PROD_003,EMP290,W13,2019,20,W13 2019,Product
433,434,68,PROD_007,EMP256,W13,2019,10,W13 2019,Product
434,435,70,PROD_004,EMP290,W13,2019,12,W13 2019,Product
435,436,72,PROD_008,EMP256,W13,2019,10,W13 2019,Product
436,437,74,PROD_005,EMP290,W13,2019,18,W13 2019,Product
437,438,76,PROD_006,EMP290,W13,2019,7,W13 2019,Product
438,439,78,PROD_007,EMP290,W13,2019,16,W13 2019,Product
439,440,80,PROD_008,EMP290,W13,2019,13,W13 2019,Product
440,441,81,ESP_001,EMP234,W13,2019,1,W13 2019,Warranty
441,442,83,ESP_001,EMP244,W13,2019,7,W13 2019,Warranty
442,443,85,ESP_001,EMP256,W13,2019,4,W13 2019,Warranty
443,444,87,ESP_001,EMP267,W13,2019,6,W13 2019,Warranty
444,445,89,ESP_001,EMP290,W13,2019,0,W13 2019,Warranty
445,446,91,ESP_002,EMP234,W13,2019,0,W13 2019,Warranty
446,447,93,ESP_002,EMP244,W13,2019,3,W13 2019,Warranty
447,448,95,ESP_002,EMP256,W13,2019,1,W13 2019,Warranty
448,449,97,ESP_002,EMP267,W13,2019,4,W13 2019,Warranty
449,450,99,ESP_002,EMP290,W13,2019,0,W13 2019,Warranty
450,451,101,ESP_003,EMP234,W13,2019,1,W13 2019,Warranty
451,452,103,ESP_003,EMP244,W13,2019,3,W13 2019,Warranty
452,453,105,ESP_003,EMP256,W13,2019,2,W13 2019,Warranty
453,454,107,ESP_003,EMP267,W13,2019,6,W13 2019,Warranty
454,455,109,ESP_003,EMP290,W13,2019,0,W13 2019,Warranty
455,456,111,ESP_004,EMP234,W13,2019,0,W13 2019,Warranty
456,457,113,ESP_004,EMP244,W13,2019,3,W13 2019,Warranty
457,458,115,ESP_004,EMP256,W13,2019,3,W13 2019,Warranty
458,459,117,ESP_004,EMP267,W13,2019,6,W13 2019,Warranty
459,460,119,ESP_004,EMP290,W13,2019,0,W13 2019,Warranty
460,461,121,ESP_005,EMP234,W13,2019,1,W13 2019,Warranty
461,462,123,ESP_005,EMP244,W13,2019,7,W13 2019,Warranty
462,463,125,ESP_005,EMP256,W13,2019,4,W13 2019,Warranty
463,464,127,ESP_005,EMP267,W13,2019,6,W13 2019,Warranty
464,465,129,ESP_005,EMP290,W13,2019,0,W13 2019,Warranty
465,466,131,ESP_006,EMP234,W13,2019,3,W13 2019,Warranty
466,467,133,ESP_006,EMP244,W13,2019,10,W13 2019,Warranty
467,468,135,ESP_006,EMP256,W13,2019,3,W13 2019,Warranty
468,469,137,ESP_006,EMP267,W13,2019,15,W13 2019,Warranty
469,470,139,ESP_006,EMP290,W13,2019,1,W13 2019,Warranty
470,471,141,ESP_007,EMP234,W13,2019,0,W13 2019,Warranty
471,472,143,ESP_007,EMP244,W13,2019,3,W13 2019,Warranty
472,473,145,ESP_007,EMP256,W13,2019,2,W13 2019,Warranty
473,474,147,ESP_007,EMP267,W13,2019,4,W13 2019,Warranty
474,475,149,ESP_007,EMP290,W13,2019,0,W13 2019,Warranty
475,476,151,ESP_008,EMP234,W13,2019,0,W13 2019,Warranty
476,477,153,ESP_008,EMP244,W13,2019,3,W13 2019,Warranty
477,478,155,ESP_008,EMP256,W13,2019,1,W13 2019,Warranty
478,479,157,ESP_008,EMP267,W13,2019,6,W13 2019,Warranty
479,480,159,ESP_008,EMP290,W13,2019,0,W13 2019,Warranty
480,481,2,PROD_001,EMP244,W14,2019,47,W14 2019,Product
481,482,4,PROD_002,EMP244,W14,2019,37,W14 2019,Product
482,483,6,PROD_003,EMP267,W14,2019,37,W14 2019,Product
483,484,8,PROD_001,EMP267,W14,2019,43,W14 2019,Product
484,485,10,PROD_004,EMP267,W14,2019,36,W14 2019,Product
485,486,12,PROD_002,EMP267,W14,2019,36,W14 2019,Product
486,487,14,PROD_005,EMP267,W14,2019,36,W14 2019,Product
487,488,16,PROD_003,EMP244,W14,2019,28,W14 2019,Product
488,489,18,PROD_006,EMP267,W14,2019,43,W14 2019,Product
489,490,20,PROD_004,EMP244,W14,2019,32,W14 2019,Product
490,491,22,PROD_001,EMP234,W14,2019,35,W14 2019,Product
491,492,24,PROD_007,EMP267,W14,2019,40,W14 2019,Product
492,493,26,PROD_005,EMP244,W14,2019,43,W14 2019,Product
493,494,28,PROD_002,EMP234,W14,2019,42,W14 2019,Product
494,495,30,PROD_008,EMP267,W14,2019,38,W14 2019,Product
495,496,32,PROD_006,EMP244,W14,2019,19,W14 2019,Product
496,497,34,PROD_003,EMP234,W14,2019,28,W14 2019,Product
497,498,36,PROD_007,EMP244,W14,2019,36,W14 2019,Product
498,499,38,PROD_004,EMP234,W14,2019,43,W14 2019,Product
499,500,40,PROD_001,EMP256,W14,2019,40,W14 2019,Product
500,501,42,PROD_008,EMP244,W14,2019,24,W14 2019,Product
501,502,44,PROD_005,EMP234,W14,2019,19,W14 2019,Product
502,503,46,PROD_002,EMP256,W14,2019,12,W14 2019,Product
503,504,48,PROD_006,EMP234,W14,2019,19,W14 2019,Product
504,505,50,PROD_003,EMP256,W14,2019,24,W14 2019,Product
505,506,52,PROD_007,EMP234,W14,2019,11,W14 2019,Product
506,507,54,PROD_004,EMP256,W14,2019,18,W14 2019,Product
507,508,56,PROD_001,EMP290,W14,2019,14,W14 2019,Product
508,509,58,PROD_008,EMP234,W14,2019,19,W14 2019,Product
509,510,60,PROD_005,EMP256,W14,2019,15,W14 2019,Product
510,511,62,PROD_002,EMP290,W14,2019,13,W14 2019,Product
511,512,64,PROD_006,EMP256,W14,2019,16,W14 2019,Product
512,513,66,PROD_003,EMP290,W14,2019,11,W14 2019,Product
513,514,68,PROD_007,EMP256,W14,2019,14,W14 2019,Product
514,515,70,PROD_004,EMP290,W14,2019,10,W14 2019,Product
515,516,72,PROD_008,EMP256,W14,2019,12,W14 2019,Product
516,517,74,PROD_005,EMP290,W14,2019,8,W14 2019,Product
517,518,76,PROD_006,EMP290,W14,2019,18,W14 2019,Product
518,519,78,PROD_007,EMP290,W14,2019,12,W14 2019,Product
519,520,80,PROD_008,EMP290,W14,2019,9,W14 2019,Product
520,521,81,ESP_001,EMP234,W14,2019,2,W14 2019,Warranty
521,522,83,ESP_001,EMP244,W14,2019,8,W14 2019,Warranty
522,523,85,ESP_001,EMP256,W14,2019,4,W14 2019,Warranty
523,524,87,ESP_001,EMP267,W14,2019,7,W14 2019,Warranty
524,525,89,ESP_001,EMP290,W14,2019,0,W14 2019,Warranty
525,526,91,ESP_002,EMP234,W14,2019,1,W14 2019,Warranty
526,527,93,ESP_002,EMP244,W14,2019,2,W14 2019,Warranty
527,528,95,ESP_002,EMP256,W14,2019,0,W14 2019,Warranty
528,529,97,ESP_002,EMP267,W14,2019,4,W14 2019,Warranty
529,530,99,ESP_002,EMP290,W14,2019,0,W14 2019,Warranty
530,531,101,ESP_003,EMP234,W14,2019,1,W14 2019,Warranty
531,532,103,ESP_003,EMP244,W14,2019,3,W14 2019,Warranty
532,533,105,ESP_003,EMP256,W14,2019,2,W14 2019,Warranty
533,534,107,ESP_003,EMP267,W14,2019,6,W14 2019,Warranty
534,535,109,ESP_003,EMP290,W14,2019,0,W14 2019,Warranty
535,536,111,ESP_004,EMP234,W14,2019,1,W14 2019,Warranty
536,537,113,ESP_004,EMP244,W14,2019,3,W14 2019,Warranty
537,538,115,ESP_004,EMP256,W14,2019,2,W14 2019,Warranty
538,539,117,ESP_004,EMP267,W14,2019,4,W14 2019,Warranty
539,540,119,ESP_004,EMP290,W14,2019,0,W14 2019,Warranty
540,541,121,ESP_005,EMP234,W14,2019,1,W14 2019,Warranty
541,542,123,ESP_005,EMP244,W14,2019,8,W14 2019,Warranty
542,543,125,ESP_005,EMP256,W14,2019,2,W14 2019,Warranty
543,544,127,ESP_005,EMP267,W14,2019,6,W14 2019,Warranty
544,545,129,ESP_005,EMP290,W14,2019,0,W14 2019,Warranty
545,546,131,ESP_006,EMP234,W14,2019,3,W14 2019,Warranty
546,547,133,ESP_006,EMP244,W14,2019,5,W14 2019,Warranty
547,548,135,ESP_006,EMP256,W14,2019,4,W14 2019,Warranty
548,549,137,ESP_006,EMP267,W14,2019,13,W14 2019,Warranty
549,550,139,ESP_006,EMP290,W14,2019,2,W14 2019,Warranty
550,551,141,ESP_007,EMP234,W14,2019,0,W14 2019,Warranty
551,552,143,ESP_007,EMP244,W14,2019,3,W14 2019,Warranty
552,553,145,ESP_007,EMP256,W14,2019,2,W14 2019,Warranty
553,554,147,ESP_007,EMP267,W14,2019,4,W14 2019,Warranty
554,555,149,ESP_007,EMP290,W14,2019,1,W14 2019,Warranty
555,556,151,ESP_008,EMP234,W14,2019,1,W14 2019,Warranty
556,557,153,ESP_008,EMP244,W14,2019,2,W14 2019,Warranty
557,558,155,ESP_008,EMP256,W14,2019,1,W14 2019,Warranty
558,559,157,ESP_008,EMP267,W14,2019,6,W14 2019,Warranty
559,560,159,ESP_008,EMP290,W14,2019,0,W14 2019,Warranty
560,561,2,PROD_001,EMP244,W15,2019,53,W15 2019,Product
561,562,4,PROD_002,EMP244,W15,2019,45,W15 2019,Product
562,563,6,PROD_003,EMP267,W15,2019,43,W15 2019,Product
563,564,8,PROD_001,EMP267,W15,2019,36,W15 2019,Product
564,565,10,PROD_004,EMP267,W15,2019,41,W15 2019,Product
565,566,12,PROD_002,EMP267,W15,2019,34,W15 2019,Product
566,567,14,PROD_005,EMP267,W15,2019,41,W15 2019,Product
567,568,16,PROD_003,EMP244,W15,2019,43,W15 2019,Product
568,569,18,PROD_006,EMP267,W15,2019,50,W15 2019,Product
569,570,20,PROD_004,EMP244,W15,2019,30,W15 2019,Product
570,571,22,PROD_001,EMP234,W15,2019,42,W15 2019,Product
571,572,24,PROD_007,EMP267,W15,2019,45,W15 2019,Product
572,573,26,PROD_005,EMP244,W15,2019,27,W15 2019,Product
573,574,28,PROD_002,EMP234,W15,2019,35,W15 2019,Product
574,575,30,PROD_008,EMP267,W15,2019,40,W15 2019,Product
575,576,32,PROD_006,EMP244,W15,2019,40,W15 2019,Product
576,577,34,PROD_003,EMP234,W15,2019,45,W15 2019,Product
577,578,36,PROD_007,EMP244,W15,2019,38,W15 2019,Product
578,579,38,PROD_004,EMP234,W15,2019,42,W15 2019,Product
579,580,40,PROD_001,EMP256,W15,2019,32,W15 2019,Product
580,581,42,PROD_008,EMP244,W15,2019,29,W15 2019,Product
581,582,44,PROD_005,EMP234,W15,2019,26,W15 2019,Product
582,583,46,PROD_002,EMP256,W15,2019,17,W15 2019,Product
583,584,48,PROD_006,EMP234,W15,2019,20,W15 2019,Product
584,585,50,PROD_003,EMP256,W15,2019,15,W15 2019,Product
585,586,52,PROD_007,EMP234,W15,2019,18,W15 2019,Product
586,587,54,PROD_004,EMP256,W15,2019,16,W15 2019,Product
587,588,56,PROD_001,EMP290,W15,2019,16,W15 2019,Product
588,589,58,PROD_008,EMP234,W15,2019,20,W15 2019,Product
589,590,60,PROD_005,EMP256,W15,2019,15,W15 2019,Product
590,591,62,PROD_002,EMP290,W15,2019,10,W15 2019,Product
591,592,64,PROD_006,EMP256,W15,2019,16,W15 2019,Product
592,593,66,PROD_003,EMP290,W15,2019,12,W15 2019,Product
593,594,68,PROD_007,EMP256,W15,2019,13,W15 2019,Product
594,595,70,PROD_004,EMP290,W15,2019,16,W15 2019,Product
595,596,72,PROD_008,EMP256,W15,2019,14,W15 2019,Product
596,597,74,PROD_005,EMP290,W15,2019,10,W15 2019,Product
597,598,76,PROD_006,EMP290,W15,2019,7,W15 2019,Product
598,599,78,PROD_007,EMP290,W15,2019,8,W15 2019,Product
599,600,80,PROD_008,EMP290,W15,2019,16,W15 2019,Product
600,601,81,ESP_001,EMP234,W15,2019,3,W15 2019,Warranty
601,602,83,ESP_001,EMP244,W15,2019,9,W15 2019,Warranty
602,603,85,ESP_001,EMP256,W15,2019,3,W15 2019,Warranty
603,604,87,ESP_001,EMP267,W15,2019,5,W15 2019,Warranty
604,605,89,ESP_001,EMP290,W15,2019,0,W15 2019,Warranty
605,606,91,ESP_002,EMP234,W15,2019,1,W15 2019,Warranty
606,607,93,ESP_002,EMP244,W15,2019,3,W15 2019,Warranty
607,608,95,ESP_002,EMP256,W15,2019,0,W15 2019,Warranty
608,609,97,ESP_002,EMP267,W15,2019,4,W15 2019,Warranty
609,610,99,ESP_002,EMP290,W15,2019,0,W15 2019,Warranty
610,611,101,ESP_003,EMP234,W15,2019,2,W15 2019,Warranty
611,612,103,ESP_003,EMP244,W15,2019,4,W15 2019,Warranty
612,613,105,ESP_003,EMP256,W15,2019,1,W15 2019,Warranty
613,614,107,ESP_003,EMP267,W15,2019,7,W15 2019,Warranty
614,615,109,ESP_003,EMP290,W15,2019,0,W15 2019,Warranty
615,616,111,ESP_004,EMP234,W15,2019,2,W15 2019,Warranty
616,617,113,ESP_004,EMP244,W15,2019,3,W15 2019,Warranty
617,618,115,ESP_004,EMP256,W15,2019,1,W15 2019,Warranty
618,619,117,ESP_004,EMP267,W15,2019,4,W15 2019,Warranty
619,620,119,ESP_004,EMP290,W15,2019,1,W15 2019,Warranty
620,621,121,ESP_005,EMP234,W15,2019,2,W15 2019,Warranty
621,622,123,ESP_005,EMP244,W15,2019,5,W15 2019,Warranty
622,623,125,ESP_005,EMP256,W15,2019,1,W15 2019,Warranty
623,624,127,ESP_005,EMP267,W15,2019,6,W15 2019,Warranty
624,625,129,ESP_005,EMP290,W15,2019,0,W15 2019,Warranty
625,626,131,ESP_006,EMP234,W15,2019,4,W15 2019,Warranty
626,627,133,ESP_006,EMP244,W15,2019,11,W15 2019,Warranty
627,628,135,ESP_006,EMP256,W15,2019,3,W15 2019,Warranty
628,629,137,ESP_006,EMP267,W15,2019,14,W15 2019,Warranty
629,630,139,ESP_006,EMP290,W15,2019,1,W15 2019,Warranty
630,631,141,ESP_007,EMP234,W15,2019,1,W15 2019,Warranty
631,632,143,ESP_007,EMP244,W15,2019,4,W15 2019,Warranty
632,633,145,ESP_007,EMP256,W15,2019,1,W15 2019,Warranty
633,634,147,ESP_007,EMP267,W15,2019,4,W15 2019,Warranty
634,635,149,ESP_007,EMP290,W15,2019,1,W15 2019,Warranty
635,636,151,ESP_008,EMP234,W15,2019,2,W15 2019,Warranty
636,637,153,ESP_008,EMP244,W15,2019,3,W15 2019,Warranty
637,638,155,ESP_008,EMP256,W15,2019,1,W15 2019,Warranty
638,639,157,ESP_008,EMP267,W15,2019,6,W15 2019,Warranty
639,640,159,ESP_008,EMP290,W15,2019,0,W15 2019,Warranty
640,641,2,PROD_001,EMP244,W16,2019,44,W16 2019,Product
641,642,4,PROD_002,EMP244,W16,2019,47,W16 2019,Product
642,643,6,PROD_003,EMP267,W16,2019,44,W16 2019,Product
643,644,8,PROD_001,EMP267,W16,2019,34,W16 2019,Product
644,645,10,PROD_004,EMP267,W16,2019,35,W16 2019,Product
645,646,12,PROD_002,EMP267,W16,2019,35,W16 2019,Product
646,647,14,PROD_005,EMP267,W16,2019,35,W16 2019,Product
647,648,16,PROD_003,EMP244,W16,2019,50,W16 2019,Product
648,649,18,PROD_006,EMP267,W16,2019,35,W16 2019,Product
649,650,20,PROD_004,EMP244,W16,2019,47,W16 2019,Product
650,651,22,PROD_001,EMP234,W16,2019,45,W16 2019,Product
651,652,24,PROD_007,EMP267,W16,2019,48,W16 2019,Product
652,653,26,PROD_005,EMP244,W16,2019,38,W16 2019,Product
653,654,28,PROD_002,EMP234,W16,2019,37,W16 2019,Product
654,655,30,PROD_008,EMP267,W16,2019,30,W16 2019,Product
655,656,32,PROD_006,EMP244,W16,2019,41,W16 2019,Product
656,657,34,PROD_003,EMP234,W16,2019,41,W16 2019,Product
657,658,36,PROD_007,EMP244,W16,2019,31,W16 2019,Product
658,659,38,PROD_004,EMP234,W16,2019,41,W16 2019,Product
659,660,40,PROD_001,EMP256,W16,2019,42,W16 2019,Product
660,661,42,PROD_008,EMP244,W16,2019,24,W16 2019,Product
661,662,44,PROD_005,EMP234,W16,2019,23,W16 2019,Product
662,663,46,PROD_002,EMP256,W16,2019,16,W16 2019,Product
663,664,48,PROD_006,EMP234,W16,2019,30,W16 2019,Product
664,665,50,PROD_003,EMP256,W16,2019,25,W16 2019,Product
665,666,52,PROD_007,EMP234,W16,2019,21,W16 2019,Product
666,667,54,PROD_004,EMP256,W16,2019,19,W16 2019,Product
667,668,56,PROD_001,EMP290,W16,2019,18,W16 2019,Product
668,669,58,PROD_008,EMP234,W16,2019,17,W16 2019,Product
669,670,60,PROD_005,EMP256,W16,2019,12,W16 2019,Product
670,671,62,PROD_002,EMP290,W16,2019,11,W16 2019,Product
671,672,64,PROD_006,EMP256,W16,2019,14,W16 2019,Product
672,673,66,PROD_003,EMP290,W16,2019,17,W16 2019,Product
673,674,68,PROD_007,EMP256,W16,2019,13,W16 2019,Product
674,675,70,PROD_004,EMP290,W16,2019,13,W16 2019,Product
675,676,72,PROD_008,EMP256,W16,2019,10,W16 2019,Product
676,677,74,PROD_005,EMP290,W16,2019,18,W16 2019,Product
677,678,76,PROD_006,EMP290,W16,2019,6,W16 2019,Product
678,679,78,PROD_007,EMP290,W16,2019,10,W16 2019,Product
679,680,80,PROD_008,EMP290,W16,2019,5,W16 2019,Product
680,681,81,ESP_001,EMP234,W16,2019,5,W16 2019,Warranty
681,682,83,ESP_001,EMP244,W16,2019,7,W16 2019,Warranty
682,683,85,ESP_001,EMP256,W16,2019,2,W16 2019,Warranty
683,684,87,ESP_001,EMP267,W16,2019,5,W16 2019,Warranty
684,685,89,ESP_001,EMP290,W16,2019,0,W16 2019,Warranty
685,686,91,ESP_002,EMP234,W16,2019,2,W16 2019,Warranty
686,687,93,ESP_002,EMP244,W16,2019,3,W16 2019,Warranty
687,688,95,ESP_002,EMP256,W16,2019,0,W16 2019,Warranty
688,689,97,ESP_002,EMP267,W16,2019,4,W16 2019,Warranty
689,690,99,ESP_002,EMP290,W16,2019,0,W16 2019,Warranty
690,691,101,ESP_003,EMP234,W16,2019,3,W16 2019,Warranty
691,692,103,ESP_003,EMP244,W16,2019,5,W16 2019,Warranty
692,693,105,ESP_003,EMP256,W16,2019,1,W16 2019,Warranty
693,694,107,ESP_003,EMP267,W16,2019,7,W16 2019,Warranty
694,695,109,ESP_003,EMP290,W16,2019,0,W16 2019,Warranty
695,696,111,ESP_004,EMP234,W16,2019,2,W16 2019,Warranty
696,697,113,ESP_004,EMP244,W16,2019,4,W16 2019,Warranty
697,698,115,ESP_004,EMP256,W16,2019,1,W16 2019,Warranty
698,699,117,ESP_004,EMP267,W16,2019,3,W16 2019,Warranty
699,700,119,ESP_004,EMP290,W16,2019,1,W16 2019,Warranty
700,701,121,ESP_005,EMP234,W16,2019,2,W16 2019,Warranty
701,702,123,ESP_005,EMP244,W16,2019,8,W16 2019,Warranty
702,703,125,ESP_005,EMP256,W16,2019,1,W16 2019,Warranty
703,704,127,ESP_005,EMP267,W16,2019,5,W16 2019,Warranty
704,705,129,ESP_005,EMP290,W16,2019,1,W16 2019,Warranty
705,706,131,ESP_006,EMP234,W16,2019,7,W16 2019,Warranty
706,707,133,ESP_006,EMP244,W16,2019,11,W16 2019,Warranty
707,708,135,ESP_006,EMP256,W16,2019,3,W16 2019,Warranty
708,709,137,ESP_006,EMP267,W16,2019,10,W16 2019,Warranty
709,710,139,ESP_006,EMP290,W16,2019,1,W16 2019,Warranty
710,711,141,ESP_007,EMP234,W16,2019,2,W16 2019,Warranty
711,712,143,ESP_007,EMP244,W16,2019,3,W16 2019,Warranty
712,713,145,ESP_007,EMP256,W16,2019,1,W16 2019,Warranty
713,714,147,ESP_007,EMP267,W16,2019,4,W16 2019,Warranty
714,715,149,ESP_007,EMP290,W16,2019,1,W16 2019,Warranty
715,716,151,ESP_008,EMP234,W16,2019,2,W16 2019,Warranty
716,717,153,ESP_008,EMP244,W16,2019,2,W16 2019,Warranty
717,718,155,ESP_008,EMP256,W16,2019,1,W16 2019,Warranty
718,719,157,ESP_008,EMP267,W16,2019,4,W16 2019,Warranty
719,720,159,ESP_008,EMP290,W16,2019,0,W16 2019,Warranty
720,721,2,PROD_001,EMP244,W17,2019,39,W17 2019,Product
721,722,4,PROD_002,EMP244,W17,2019,39,W17 2019,Product
722,723,6,PROD_003,EMP267,W17,2019,44,W17 2019,Product
723,724,8,PROD_001,EMP267,W17,2019,42,W17 2019,Product
724,725,10,PROD_004,EMP267,W17,2019,39,W17 2019,Product
725,726,12,PROD_002,EMP267,W17,2019,40,W17 2019,Product
726,727,14,PROD_005,EMP267,W17,2019,30,W17 2019,Product
727,728,16,PROD_003,EMP244,W17,2019,39,W17 2019,Product
728,729,18,PROD_006,EMP267,W17,2019,37,W17 2019,Product
729,730,20,PROD_004,EMP244,W17,2019,33,W17 2019,Product
730,731,22,PROD_001,EMP234,W17,2019,37,W17 2019,Product
731,732,24,PROD_007,EMP267,W17,2019,35,W17 2019,Product
732,733,26,PROD_005,EMP244,W17,2019,31,W17 2019,Product
733,734,28,PROD_002,EMP234,W17,2019,42,W17 2019,Product
734,735,30,PROD_008,EMP267,W17,2019,36,W17 2019,Product
735,736,32,PROD_006,EMP244,W17,2019,32,W17 2019,Product
736,737,34,PROD_003,EMP234,W17,2019,33,W17 2019,Product
737,738,36,PROD_007,EMP244,W17,2019,35,W17 2019,Product
738,739,38,PROD_004,EMP234,W17,2019,43,W17 2019,Product
739,740,40,PROD_001,EMP256,W17,2019,29,W17 2019,Product
740,741,42,PROD_008,EMP244,W17,2019,29,W17 2019,Product
741,742,44,PROD_005,EMP234,W17,2019,17,W17 2019,Product
742,743,46,PROD_002,EMP256,W17,2019,33,W17 2019,Product
743,744,48,PROD_006,EMP234,W17,2019,15,W17 2019,Product
744,745,50,PROD_003,EMP256,W17,2019,28,W17 2019,Product
745,746,52,PROD_007,EMP234,W17,2019,12,W17 2019,Product
746,747,54,PROD_004,EMP256,W17,2019,21,W17 2019,Product
747,748,56,PROD_001,EMP290,W17,2019,19,W17 2019,Product
748,749,58,PROD_008,EMP234,W17,2019,15,W17 2019,Product
749,750,60,PROD_005,EMP256,W17,2019,9,W17 2019,Product
750,751,62,PROD_002,EMP290,W17,2019,25,W17 2019,Product
751,752,64,PROD_006,EMP256,W17,2019,14,W17 2019,Product
752,753,66,PROD_003,EMP290,W17,2019,12,W17 2019,Product
753,754,68,PROD_007,EMP256,W17,2019,12,W17 2019,Product
754,755,70,PROD_004,EMP290,W17,2019,10,W17 2019,Product
755,756,72,PROD_008,EMP256,W17,2019,19,W17 2019,Product
756,757,74,PROD_005,EMP290,W17,2019,19,W17 2019,Product
757,758,76,PROD_006,EMP290,W17,2019,14,W17 2019,Product
758,759,78,PROD_007,EMP290,W17,2019,16,W17 2019,Product
759,760,80,PROD_008,EMP290,W17,2019,15,W17 2019,Product
760,761,81,ESP_001,EMP234,W17,2019,4,W17 2019,Warranty
761,762,83,ESP_001,EMP244,W17,2019,7,W17 2019,Warranty
762,763,85,ESP_001,EMP256,W17,2019,2,W17 2019,Warranty
763,764,87,ESP_001,EMP267,W17,2019,6,W17 2019,Warranty
764,765,89,ESP_001,EMP290,W17,2019,0,W17 2019,Warranty
765,766,91,ESP_002,EMP234,W17,2019,1,W17 2019,Warranty
766,767,93,ESP_002,EMP244,W17,2019,3,W17 2019,Warranty
767,768,95,ESP_002,EMP256,W17,2019,0,W17 2019,Warranty
768,769,97,ESP_002,EMP267,W17,2019,4,W17 2019,Warranty
769,770,99,ESP_002,EMP290,W17,2019,0,W17 2019,Warranty
770,771,101,ESP_003,EMP234,W17,2019,2,W17 2019,Warranty
771,772,103,ESP_003,EMP244,W17,2019,4,W17 2019,Warranty
772,773,105,ESP_003,EMP256,W17,2019,1,W17 2019,Warranty
773,774,107,ESP_003,EMP267,W17,2019,6,W17 2019,Warranty
774,775,109,ESP_003,EMP290,W17,2019,0,W17 2019,Warranty
775,776,111,ESP_004,EMP234,W17,2019,3,W17 2019,Warranty
776,777,113,ESP_004,EMP244,W17,2019,3,W17 2019,Warranty
777,778,115,ESP_004,EMP256,W17,2019,2,W17 2019,Warranty
778,779,117,ESP_004,EMP267,W17,2019,3,W17 2019,Warranty
779,780,119,ESP_004,EMP290,W17,2019,1,W17 2019,Warranty
780,781,121,ESP_005,EMP234,W17,2019,2,W17 2019,Warranty
781,782,123,ESP_005,EMP244,W17,2019,7,W17 2019,Warranty
782,783,125,ESP_005,EMP256,W17,2019,1,W17 2019,Warranty
783,784,127,ESP_005,EMP267,W17,2019,4,W17 2019,Warranty
784,785,129,ESP_005,EMP290,W17,2019,1,W17 2019,Warranty
785,786,131,ESP_006,EMP234,W17,2019,3,W17 2019,Warranty
786,787,133,ESP_006,EMP244,W17,2019,9,W17 2019,Warranty
787,788,135,ESP_006,EMP256,W17,2019,3,W17 2019,Warranty
788,789,137,ESP_006,EMP267,W17,2019,10,W17 2019,Warranty
789,790,139,ESP_006,EMP290,W17,2019,2,W17 2019,Warranty
790,791,141,ESP_007,EMP234,W17,2019,1,W17 2019,Warranty
791,792,143,ESP_007,EMP244,W17,2019,4,W17 2019,Warranty
792,793,145,ESP_007,EMP256,W17,2019,1,W17 2019,Warranty
793,794,147,ESP_007,EMP267,W17,2019,3,W17 2019,Warranty
794,795,149,ESP_007,EMP290,W17,2019,2,W17 2019,Warranty
