,Region,ITEM_CODE,Period,Value,Category
608,NW,PROD_001,2019 W43,36,Warranty
609,NW,PROD_002,2019 W43,38,Warranty
610,NW,PROD_003,2019 W43,46,Warranty
611,NW,PROD_004,2019 W43,29,Warranty
612,NW,PROD_005,2019 W43,29,Warranty
613,NW,PROD_006,2019 W43,31,Warranty
614,NW,PROD_007,2019 W43,35,Warranty
615,NW,PROD_008,2019 W43,35,Warranty
616,NW,ESP_001,2019 W43,10,Warranty
617,NW,ESP_002,2019 W43,7,Warranty
618,NW,ESP_003,2019 W43,9,Warranty
619,NW,ESP_004,2019 W43,5,Warranty
620,NW,ESP_005,2019 W43,8,Warranty
621,NW,ESP_006,2019 W43,12,Warranty
622,NW,ESP_007,2019 W43,7,Warranty
623,NW,ESP_008,2019 W43,6,Warranty
624,NW,PROD_001,2019 W44,43,Warranty
625,NW,PROD_002,2019 W44,36,Warranty
626,NW,PROD_003,2019 W44,30,Warranty
627,NW,PROD_004,2019 W44,42,Warranty
628,NW,PROD_005,2019 W44,29,Warranty
629,NW,PROD_006,2019 W44,39,Warranty
630,NW,PROD_007,2019 W44,20,Warranty
631,NW,PROD_008,2019 W44,29,Warranty
632,NW,ESP_001,2019 W44,12,Warranty
633,NW,ESP_002,2019 W44,6,Warranty
634,NW,ESP_003,2019 W44,6,Warranty
635,NW,ESP_004,2019 W44,7,Warranty
636,NW,ESP_005,2019 W44,8,Warranty
637,NW,ESP_006,2019 W44,14,Warranty
638,NW,ESP_007,2019 W44,4,Warranty
639,NW,ESP_008,2019 W44,5,Warranty
640,NW,PROD_001,2019 W45,31,Product
641,NW,PROD_002,2019 W45,40,Product
642,NW,PROD_003,2019 W45,29,Product
643,NW,PROD_004,2019 W45,38,Product
644,NW,PROD_005,2019 W45,41,Product
645,NW,PROD_006,2019 W45,29,Product
646,NW,PROD_007,2019 W45,34,Product
647,NW,PROD_008,2019 W45,22,Product
648,NW,ESP_001,2019 W45,8,Product
649,NW,ESP_002,2019 W45,7,Product
650,NW,ESP_003,2019 W45,5,Product
651,NW,ESP_004,2019 W45,7,Product
652,NW,ESP_005,2019 W45,11,Product
653,NW,ESP_006,2019 W45,11,Product
654,NW,ESP_007,2019 W45,6,Product
655,NW,ESP_008,2019 W45,4,Product
656,NW,PROD_001,2019 W46,37,Product
657,NW,PROD_002,2019 W46,44,Product
658,NW,PROD_003,2019 W46,31,Product
659,NW,PROD_004,2019 W46,30,Product
660,NW,PROD_005,2019 W46,35,Product
661,NW,PROD_006,2019 W46,29,Product
662,NW,PROD_007,2019 W46,31,Product
663,NW,PROD_008,2019 W46,22,Product
664,NW,ESP_001,2019 W46,10,Product
665,NW,ESP_002,2019 W46,8,Product
666,NW,ESP_003,2019 W46,6,Product
667,NW,ESP_004,2019 W46,6,Product
668,NW,ESP_005,2019 W46,9,Product
669,NW,ESP_006,2019 W46,10,Product
670,NW,ESP_007,2019 W46,6,Product
671,NW,ESP_008,2019 W46,4,Product
672,NW,PROD_001,2019 W47,38,Product
673,NW,PROD_002,2019 W47,39,Product
674,NW,PROD_003,2019 W47,32,Product
675,NW,PROD_004,2019 W47,28,Product
676,NW,PROD_005,2019 W47,22,Product
677,NW,PROD_006,2019 W47,34,Product
678,NW,PROD_007,2019 W47,33,Product
679,NW,PROD_008,2019 W47,30,Product
680,NW,ESP_001,2019 W47,10,Warranty
681,NW,ESP_002,2019 W47,7,Warranty
682,NW,ESP_003,2019 W47,6,Warranty
683,NW,ESP_004,2019 W47,5,Warranty
684,NW,ESP_005,2019 W47,6,Warranty
685,NW,ESP_006,2019 W47,12,Warranty
686,NW,ESP_007,2019 W47,6,Warranty
687,NW,ESP_008,2019 W47,6,Warranty
688,NW,PROD_001,2019 W48,42,Warranty
689,NW,PROD_002,2019 W48,37,Warranty
690,NW,PROD_003,2019 W48,21,Warranty
691,NW,PROD_004,2019 W48,28,Warranty
692,NW,PROD_005,2019 W48,28,Warranty
693,NW,PROD_006,2019 W48,27,Warranty
694,NW,PROD_007,2019 W48,30,Warranty
695,NW,PROD_008,2019 W48,29,Warranty
696,NW,ESP_001,2019 W48,11,Warranty
697,NW,ESP_002,2019 W48,7,Warranty
698,NW,ESP_003,2019 W48,4,Warranty
699,NW,ESP_004,2019 W48,6,Warranty
700,NW,ESP_005,2019 W48,7,Warranty
701,NW,ESP_006,2019 W48,10,Warranty
702,NW,ESP_007,2019 W48,5,Warranty
703,NW,ESP_008,2019 W48,5,Warranty
704,NW,PROD_001,2019 W49,28,Warranty
705,NW,PROD_002,2019 W49,24,Warranty
706,NW,PROD_003,2019 W49,34,Warranty
707,NW,PROD_004,2019 W49,30,Warranty
708,NW,PROD_005,2019 W49,29,Warranty
709,NW,PROD_006,2019 W49,40,Warranty
710,NW,PROD_007,2019 W49,25,Warranty
711,NW,PROD_008,2019 W49,31,Warranty
712,NW,ESP_001,2019 W49,7,Warranty
713,NW,ESP_002,2019 W49,4,Warranty
714,NW,ESP_003,2019 W49,6,Warranty
715,NW,ESP_004,2019 W49,6,Warranty
716,NW,ESP_005,2019 W49,7,Warranty
717,NW,ESP_006,2019 W49,14,Warranty
718,NW,ESP_007,2019 W49,4,Warranty
719,NW,ESP_008,2019 W49,6,Warranty
720,NW,PROD_001,2019 W05,37,Product
721,NW,PROD_002,2019 W05,38,Product
722,NW,PROD_003,2019 W05,40,Product
723,NW,PROD_004,2019 W05,35,Product
724,NW,PROD_005,2019 W05,33,Product
725,NW,PROD_006,2019 W05,34,Product
726,NW,PROD_007,2019 W05,30,Product
727,NW,PROD_008,2019 W05,19,Product
728,NW,ESP_001,2019 W05,9,Product
729,NW,ESP_002,2019 W05,7,Product
730,NW,ESP_003,2019 W05,7,Product
731,NW,ESP_004,2019 W05,7,Product
732,NW,ESP_005,2019 W05,8,Product
733,NW,ESP_006,2019 W05,13,Product
734,NW,ESP_007,2019 W05,6,Product
735,NW,ESP_008,2019 W05,4,Product
736,NW,PROD_001,2019 W50,28,Product
737,NW,PROD_002,2019 W50,27,Product
738,NW,PROD_003,2019 W50,31,Product
739,NW,PROD_004,2019 W50,34,Product
740,NW,PROD_005,2019 W50,29,Product
741,NW,PROD_006,2019 W50,35,Product
742,NW,PROD_007,2019 W50,30,Product
743,NW,PROD_008,2019 W50,34,Product
744,NW,ESP_001,2019 W50,7,Product
745,NW,ESP_002,2019 W50,4,Product
746,NW,ESP_003,2019 W50,5,Product
747,NW,ESP_004,2019 W50,6,Product
748,NW,ESP_005,2019 W50,7,Product
749,NW,ESP_006,2019 W50,12,Product
750,NW,ESP_007,2019 W50,5,Product
751,NW,ESP_008,2019 W50,6,Product
752,NW,PROD_001,2019 W51,26,Product
753,NW,PROD_002,2019 W51,22,Product
754,NW,PROD_003,2019 W51,14,Product
755,NW,PROD_004,2019 W51,28,Product
756,NW,PROD_005,2019 W51,23,Product
757,NW,PROD_006,2019 W51,24,Product
758,NW,PROD_007,2019 W51,18,Product
759,NW,PROD_008,2019 W51,39,Product
760,NW,ESP_001,2019 W51,6,Warranty
761,NW,ESP_002,2019 W51,3,Warranty
762,NW,ESP_003,2019 W51,2,Warranty
763,NW,ESP_004,2019 W51,5,Warranty
764,NW,ESP_005,2019 W51,5,Warranty
765,NW,ESP_006,2019 W51,8,Warranty
766,NW,ESP_007,2019 W51,3,Warranty
767,NW,ESP_008,2019 W51,6,Warranty
768,NW,PROD_001,2019 W06,43,Warranty
769,NW,PROD_002,2019 W06,48,Warranty
770,NW,PROD_003,2019 W06,53,Warranty
771,NW,PROD_004,2019 W06,43,Warranty
772,NW,PROD_005,2019 W06,28,Warranty
773,NW,PROD_006,2019 W06,38,Warranty
774,NW,PROD_007,2019 W06,36,Warranty
775,NW,PROD_008,2019 W06,29,Warranty
776,NW,ESP_001,2019 W06,11,Warranty
777,NW,ESP_002,2019 W06,8,Warranty
778,NW,ESP_003,2019 W06,9,Warranty
779,NW,ESP_004,2019 W06,8,Warranty
780,NW,ESP_005,2019 W06,7,Warranty
781,NW,ESP_006,2019 W06,14,Warranty
782,NW,ESP_007,2019 W06,7,Warranty
783,NW,ESP_008,2019 W06,5,Warranty
784,NW,PROD_001,2019 W07,47,Warranty
785,NW,PROD_002,2019 W07,40,Warranty
786,NW,PROD_003,2019 W07,43,Warranty
787,NW,PROD_004,2019 W07,44,Warranty
788,NW,PROD_005,2019 W07,44,Warranty
789,NW,PROD_006,2019 W07,34,Warranty
790,NW,PROD_007,2019 W07,42,Warranty
791,NW,PROD_008,2019 W07,35,Warranty
792,NW,ESP_001,2019 W07,11,Warranty
793,NW,ESP_002,2019 W07,6,Warranty
794,NW,ESP_003,2019 W07,7,Warranty
795,NW,ESP_004,2019 W07,7,Warranty
796,NW,ESP_005,2019 W07,11,Warranty
797,NW,ESP_006,2019 W07,12,Warranty
798,NW,ESP_007,2019 W07,8,Warranty
799,NW,ESP_008,2019 W07,6,Warranty
800,NW,PROD_001,2019 W08,34,Product
801,NW,PROD_002,2019 W08,39,Product
802,NW,PROD_003,2019 W08,45,Product
803,NW,PROD_004,2019 W08,36,Product
804,NW,PROD_005,2019 W08,36,Product
805,NW,PROD_006,2019 W08,26,Product
806,NW,PROD_007,2019 W08,40,Product
807,NW,PROD_008,2019 W08,15,Product
808,NW,ESP_001,2019 W08,8,Product
809,NW,ESP_002,2019 W08,6,Product
810,NW,ESP_003,2019 W08,7,Product
811,NW,ESP_004,2019 W08,5,Product
812,NW,ESP_005,2019 W08,9,Product
813,NW,ESP_006,2019 W08,9,Product
814,NW,ESP_007,2019 W08,7,Product
815,NW,ESP_008,2019 W08,3,Product
816,NW,PROD_001,2019 W09,39,Product
817,NW,PROD_002,2019 W09,40,Product
818,NW,PROD_003,2019 W09,32,Product
819,NW,PROD_004,2019 W09,39,Product
820,NW,PROD_005,2019 W09,36,Product
821,NW,PROD_006,2019 W09,36,Product
822,NW,PROD_007,2019 W09,44,Product
823,NW,PROD_008,2019 W09,27,Product
824,NW,ESP_001,2019 W09,9,Product
825,NW,ESP_002,2019 W09,5,Product
826,NW,ESP_003,2019 W09,4,Product
827,NW,ESP_004,2019 W09,5,Product
828,NW,ESP_005,2019 W09,8,Product
829,NW,ESP_006,2019 W09,12,Product
830,NW,ESP_007,2019 W09,6,Product
831,NW,ESP_008,2019 W09,4,Product
832,NW,PROD_001,2020 W00,42,Product
833,NW,PROD_002,2020 W00,36,Product
834,NW,PROD_003,2020 W00,38,Product
835,NW,PROD_004,2020 W00,31,Product
836,NW,PROD_005,2020 W00,27,Product
837,NW,PROD_006,2020 W00,31,Product
838,NW,PROD_007,2020 W00,34,Product
839,NW,PROD_008,2020 W00,28,Product
840,NW,ESP_001,2020 W00,10,Warranty
841,NW,ESP_002,2020 W00,4,Warranty
842,NW,ESP_003,2020 W00,5,Warranty
843,NW,ESP_004,2020 W00,5,Warranty
844,NW,ESP_005,2020 W00,6,Warranty
845,NW,ESP_006,2020 W00,10,Warranty
846,NW,ESP_007,2020 W00,5,Warranty
847,NW,ESP_008,2020 W00,4,Warranty
848,NW,PROD_001,2020 W01,48,Warranty
849,NW,PROD_002,2020 W01,42,Warranty
850,NW,PROD_003,2020 W01,26,Warranty
851,NW,PROD_004,2020 W01,28,Warranty
852,NW,PROD_005,2020 W01,34,Warranty
853,NW,PROD_006,2020 W01,39,Warranty
854,NW,PROD_007,2020 W01,30,Warranty
855,NW,PROD_008,2020 W01,23,Warranty
856,NW,ESP_001,2020 W01,12,Warranty
857,NW,ESP_002,2020 W01,5,Warranty
858,NW,ESP_003,2020 W01,4,Warranty
859,NW,ESP_004,2020 W01,5,Warranty
860,NW,ESP_005,2020 W01,8,Warranty
861,NW,ESP_006,2020 W01,13,Warranty
862,NW,ESP_007,2020 W01,5,Warranty
863,NW,ESP_008,2020 W01,4,Warranty
864,NW,PROD_001,2020 W10,44,Warranty
865,NW,PROD_002,2020 W10,44,Warranty
866,NW,PROD_003,2020 W10,27,Warranty
867,NW,PROD_004,2020 W10,42,Warranty
868,NW,PROD_005,2020 W10,26,Warranty
869,NW,PROD_006,2020 W10,26,Warranty
870,NW,PROD_007,2020 W10,42,Warranty
871,NW,PROD_008,2020 W10,40,Warranty
872,NW,ESP_001,2020 W10,10,Warranty
873,NW,ESP_002,2020 W10,5,Warranty
874,NW,ESP_003,2020 W10,4,Warranty
875,NW,ESP_004,2020 W10,6,Warranty
876,NW,ESP_005,2020 W10,6,Warranty
877,NW,ESP_006,2020 W10,8,Warranty
878,NW,ESP_007,2020 W10,6,Warranty
879,NW,ESP_008,2020 W10,6,Warranty
880,NW,PROD_001,2020 W11,25,Product
881,NW,PROD_002,2020 W11,35,Product
882,NW,PROD_003,2020 W11,39,Product
883,NW,PROD_004,2020 W11,37,Product
884,NW,PROD_005,2020 W11,49,Product
885,NW,PROD_006,2020 W11,32,Product
886,NW,PROD_007,2020 W11,47,Product
887,NW,PROD_008,2020 W11,28,Product
888,NW,ESP_001,2020 W11,5,Product
889,NW,ESP_002,2020 W11,3,Product
890,NW,ESP_003,2020 W11,5,Product
891,NW,ESP_004,2020 W11,5,Product
892,NW,ESP_005,2020 W11,9,Product
893,NW,ESP_006,2020 W11,9,Product
894,NW,ESP_007,2020 W11,6,Product
895,NW,ESP_008,2020 W11,3,Product
896,NW,PROD_001,2020 W12,43,Product
897,NW,PROD_002,2020 W12,53,Product
898,NW,PROD_003,2020 W12,37,Product
899,NW,PROD_004,2020 W12,45,Product
900,NW,PROD_005,2020 W12,51,Product
901,NW,PROD_006,2020 W12,41,Product
902,NW,PROD_007,2020 W12,26,Product
903,NW,PROD_008,2020 W12,34,Product
904,NW,ESP_001,2020 W12,7,Product
905,NW,ESP_002,2020 W12,4,Product
906,NW,ESP_003,2020 W12,4,Product
907,NW,ESP_004,2020 W12,4,Product
908,NW,ESP_005,2020 W12,8,Product
909,NW,ESP_006,2020 W12,11,Product
910,NW,ESP_007,2020 W12,3,Product
911,NW,ESP_008,2020 W12,3,Product
912,NW,PROD_001,2020 W13,38,Product
913,NW,PROD_002,2020 W13,52,Product
914,NW,PROD_003,2020 W13,41,Product
915,NW,PROD_004,2020 W13,38,Product
916,NW,PROD_005,2020 W13,41,Product
917,NW,PROD_006,2020 W13,35,Product
918,NW,PROD_007,2020 W13,30,Product
919,NW,PROD_008,2020 W13,24,Product
920,NW,ESP_001,2020 W13,6,Warranty
921,NW,ESP_002,2020 W13,4,Warranty
922,NW,ESP_003,2020 W13,4,Warranty
923,NW,ESP_004,2020 W13,4,Warranty
924,NW,ESP_005,2020 W13,7,Warranty
925,NW,ESP_006,2020 W13,10,Warranty
926,NW,ESP_007,2020 W13,3,Warranty
927,NW,ESP_008,2020 W13,2,Warranty
928,NW,PROD_001,2020 W14,34,Warranty
929,NW,PROD_002,2020 W14,43,Warranty
930,NW,PROD_003,2020 W14,28,Warranty
931,NW,PROD_004,2020 W14,40,Warranty
932,NW,PROD_005,2020 W14,34,Warranty
933,NW,PROD_006,2020 W14,35,Warranty
934,NW,PROD_007,2020 W14,32,Warranty
935,NW,PROD_008,2020 W14,31,Warranty
936,NW,ESP_001,2020 W14,6,Warranty
937,NW,ESP_002,2020 W14,3,Warranty
938,NW,ESP_003,2020 W14,3,Warranty
939,NW,ESP_004,2020 W14,4,Warranty
940,NW,ESP_005,2020 W14,6,Warranty
941,NW,ESP_006,2020 W14,10,Warranty
942,NW,ESP_007,2020 W14,3,Warranty
943,NW,ESP_008,2020 W14,3,Warranty
944,NW,PROD_001,2020 W15,48,Warranty
945,NW,PROD_002,2020 W15,45,Warranty
946,NW,PROD_003,2020 W15,45,Warranty
947,NW,PROD_004,2020 W15,31,Warranty
948,NW,PROD_005,2020 W15,38,Warranty
949,NW,PROD_006,2020 W15,47,Warranty
950,NW,PROD_007,2020 W15,37,Warranty
951,NW,PROD_008,2020 W15,23,Warranty
952,NW,ESP_001,2020 W15,9,Warranty
953,NW,ESP_002,2020 W15,3,Warranty
954,NW,ESP_003,2020 W15,4,Warranty
955,NW,ESP_004,2020 W15,3,Warranty
956,NW,ESP_005,2020 W15,7,Warranty
957,NW,ESP_006,2020 W15,13,Warranty
958,NW,ESP_007,2020 W15,4,Warranty
959,NW,ESP_008,2020 W15,2,Warranty
960,NW,PROD_001,2020 W16,52,Product
961,NW,PROD_002,2020 W16,41,Product
962,NW,PROD_003,2020 W16,39,Product
963,NW,PROD_004,2020 W16,34,Product
964,NW,PROD_005,2020 W16,41,Product
965,NW,PROD_006,2020 W16,43,Product
966,NW,PROD_007,2020 W16,40,Product
967,NW,PROD_008,2020 W16,27,Product
968,NW,ESP_001,2020 W16,10,Product
969,NW,ESP_002,2020 W16,3,Product
970,NW,ESP_003,2020 W16,4,Product
971,NW,ESP_004,2020 W16,3,Product
972,NW,ESP_005,2020 W16,7,Product
973,NW,ESP_006,2020 W16,12,Product
974,NW,ESP_007,2020 W16,5,Product
975,NW,ESP_008,2020 W16,3,Product
976,NW,PROD_001,2020 W17,67,Product
977,NW,PROD_002,2020 W17,42,Product
978,NW,PROD_003,2020 W17,34,Product
979,NW,PROD_004,2020 W17,28,Product
980,NW,PROD_005,2020 W17,38,Product
981,NW,PROD_006,2020 W17,45,Product
982,NW,PROD_007,2020 W17,30,Product
983,NW,PROD_008,2020 W17,21,Product
984,NW,ESP_001,2020 W17,13,Product
985,NW,ESP_002,2020 W17,4,Product
986,NW,ESP_003,2020 W17,3,Product
987,NW,ESP_004,2020 W17,3,Product
988,NW,ESP_005,2020 W17,7,Product
989,NW,ESP_006,2020 W17,13,Product
990,NW,ESP_007,2020 W17,4,Product
991,NW,ESP_008,2020 W17,2,Product
992,NW,PROD_001,2020 W18,52,Product
993,NW,PROD_002,2020 W18,43,Product
994,NW,PROD_003,2020 W18,40,Product
995,NW,PROD_004,2020 W18,27,Product
996,NW,PROD_005,2020 W18,40,Product
997,NW,PROD_006,2020 W18,41,Product
998,NW,PROD_007,2020 W18,37,Product
999,NW,PROD_008,2020 W18,46,Product
1000,NW,ESP_001,2020 W18,10,Warranty
1001,NW,ESP_002,2020 W18,4,Warranty
1002,NW,ESP_003,2020 W18,4,Warranty
1003,NW,ESP_004,2020 W18,3,Warranty
1004,NW,ESP_005,2020 W18,8,Warranty
1005,NW,ESP_006,2020 W18,12,Warranty
1006,NW,ESP_007,2020 W18,4,Warranty
1007,NW,ESP_008,2020 W18,5,Warranty
1008,NW,PROD_001,2020 W19,45,Warranty
1009,NW,PROD_002,2020 W19,26,Warranty
1010,NW,PROD_003,2020 W19,45,Warranty
1011,NW,PROD_004,2020 W19,35,Warranty
1012,NW,PROD_005,2020 W19,34,Warranty
1013,NW,PROD_006,2020 W19,40,Warranty
1014,NW,PROD_007,2020 W19,33,Warranty
1015,NW,PROD_008,2020 W19,29,Warranty
1016,NW,ESP_001,2020 W19,9,Warranty
1017,NW,ESP_002,2020 W19,3,Warranty
1018,NW,ESP_003,2020 W19,5,Warranty
1019,NW,ESP_004,2020 W19,4,Warranty
1020,NW,ESP_005,2020 W19,7,Warranty
1021,NW,ESP_006,2020 W19,12,Warranty
1022,NW,ESP_007,2020 W19,4,Warranty
1023,NW,ESP_008,2020 W19,3,Warranty
1024,NW,PROD_001,2020 W02,38,Warranty
1025,NW,PROD_002,2020 W02,27,Warranty
1026,NW,PROD_003,2020 W02,37,Warranty
1027,NW,PROD_004,2020 W02,41,Warranty
1028,NW,PROD_005,2020 W02,43,Warranty
1029,NW,PROD_006,2020 W02,50,Warranty
1030,NW,PROD_007,2020 W02,42,Warranty
1031,NW,PROD_008,2020 W02,35,Warranty
1032,NW,ESP_001,2020 W02,10,Warranty
1033,NW,ESP_002,2020 W02,4,Warranty
1034,NW,ESP_003,2020 W02,6,Warranty
1035,NW,ESP_004,2020 W02,7,Warranty
1036,NW,ESP_005,2020 W02,10,Warranty
1037,NW,ESP_006,2020 W02,18,Warranty
1038,NW,ESP_007,2020 W02,8,Warranty
1039,NW,ESP_008,2020 W02,6,Warranty
1040,NW,PROD_001,2020 W20,64,Product
1041,NW,PROD_002,2020 W20,35,Product
1042,NW,PROD_003,2020 W20,39,Product
1043,NW,PROD_004,2020 W20,40,Product
1044,NW,PROD_005,2020 W20,47,Product
1045,NW,PROD_006,2020 W20,29,Product
1046,NW,PROD_007,2020 W20,40,Product
1047,NW,PROD_008,2020 W20,21,Product
1048,NW,ESP_001,2020 W20,13,Product
1049,NW,ESP_002,2020 W20,4,Product
1050,NW,ESP_003,2020 W20,5,Product
1051,NW,ESP_004,2020 W20,5,Product
1052,NW,ESP_005,2020 W20,10,Product
1053,NW,ESP_006,2020 W20,9,Product
1054,NW,ESP_007,2020 W20,5,Product
1055,NW,ESP_008,2020 W20,2,Product
1056,NW,PROD_001,2020 W21,49,Product
1057,NW,PROD_002,2020 W21,29,Product
1058,NW,PROD_003,2020 W21,35,Product
1059,NW,PROD_004,2020 W21,41,Product
1060,NW,PROD_005,2020 W21,32,Product
1061,NW,PROD_006,2020 W21,22,Product
1062,NW,PROD_007,2020 W21,36,Product
1063,NW,PROD_008,2020 W21,21,Product
1064,NW,ESP_001,2020 W21,10,Product
1065,NW,ESP_002,2020 W21,4,Product
1066,NW,ESP_003,2020 W21,5,Product
1067,NW,ESP_004,2020 W21,6,Product
1068,NW,ESP_005,2020 W21,7,Product
1069,NW,ESP_006,2020 W21,7,Product
1070,NW,ESP_007,2020 W21,5,Product
1071,NW,ESP_008,2020 W21,3,Product
1072,NW,PROD_001,2020 W22,48,Product
1073,NW,PROD_002,2020 W22,48,Product
1074,NW,PROD_003,2020 W22,35,Product
1075,NW,PROD_004,2020 W22,32,Product
1076,NW,PROD_005,2020 W22,32,Product
1077,NW,PROD_006,2020 W22,36,Product
1078,NW,PROD_007,2020 W22,22,Product
1079,NW,PROD_008,2020 W22,27,Product
1080,NW,ESP_001,2020 W22,11,Warranty
1081,NW,ESP_002,2020 W22,8,Warranty
1082,NW,ESP_003,2020 W22,6,Warranty
1083,NW,ESP_004,2020 W22,6,Warranty
1084,NW,ESP_005,2020 W22,8,Warranty
1085,NW,ESP_006,2020 W22,13,Warranty
1086,NW,ESP_007,2020 W22,4,Warranty
1087,NW,ESP_008,2020 W22,4,Warranty
1088,NW,PROD_001,2020 W23,72,Warranty
1089,NW,PROD_002,2020 W23,24,Warranty
1090,NW,PROD_003,2020 W23,45,Warranty
1091,NW,PROD_004,2020 W23,31,Warranty
1092,NW,PROD_005,2020 W23,38,Warranty
1093,NW,PROD_006,2020 W23,25,Warranty
1094,NW,PROD_007,2020 W23,31,Warranty
1095,NW,PROD_008,2020 W23,35,Warranty
1096,NW,ESP_001,2020 W23,18,Warranty
1097,NW,ESP_002,2020 W23,5,Warranty
1098,NW,ESP_003,2020 W23,9,Warranty
1099,NW,ESP_004,2020 W23,6,Warranty
1100,NW,ESP_005,2020 W23,10,Warranty
1101,NW,ESP_006,2020 W23,9,Warranty
1102,NW,ESP_007,2020 W23,6,Warranty
1103,NW,ESP_008,2020 W23,6,Warranty
1104,NW,PROD_001,2020 W24,64,Warranty
1105,NW,PROD_002,2020 W24,33,Warranty
1106,NW,PROD_003,2020 W24,32,Warranty
1107,NW,PROD_004,2020 W24,35,Warranty
1108,NW,PROD_005,2020 W24,32,Warranty
1109,NW,PROD_006,2020 W24,32,Warranty
1110,NW,PROD_007,2020 W24,39,Warranty
1111,NW,PROD_008,2020 W24,27,Warranty
1112,NW,ESP_001,2020 W24,17,Warranty
1113,NW,ESP_002,2020 W24,7,Warranty
1114,NW,ESP_003,2020 W24,7,Warranty
1115,NW,ESP_004,2020 W24,8,Warranty
1116,NW,ESP_005,2020 W24,10,Warranty
1117,NW,ESP_006,2020 W24,13,Warranty
1118,NW,ESP_007,2020 W24,8,Warranty
1119,NW,ESP_008,2020 W24,6,Warranty
1120,NW,PROD_001,2020 W25,64,Product
1121,NW,PROD_002,2020 W25,34,Product
1122,NW,PROD_003,2020 W25,17,Product
1123,NW,PROD_004,2020 W25,28,Product
1124,NW,PROD_005,2020 W25,18,Product
1125,NW,PROD_006,2020 W25,18,Product
1126,NW,PROD_007,2020 W25,24,Product
1127,NW,PROD_008,2020 W25,24,Product
1128,NW,ESP_001,2020 W25,18,Product
1129,NW,ESP_002,2020 W25,8,Product
1130,NW,ESP_003,2020 W25,4,Product
1131,NW,ESP_004,2020 W25,7,Product
1132,NW,ESP_005,2020 W25,5,Product
1133,NW,ESP_006,2020 W25,7,Product
1134,NW,ESP_007,2020 W25,5,Product
1135,NW,ESP_008,2020 W25,5,Product
1136,NW,PROD_001,2020 W26,30,Product
1137,NW,PROD_002,2020 W26,23,Product
1138,NW,PROD_003,2020 W26,23,Product
1139,NW,PROD_004,2020 W26,19,Product
1140,NW,PROD_005,2020 W26,20,Product
1141,NW,PROD_006,2020 W26,22,Product
1142,NW,PROD_007,2020 W26,26,Product
1143,NW,PROD_008,2020 W26,22,Product
1144,NW,ESP_001,2020 W26,9,Product
1145,NW,ESP_002,2020 W26,5,Product
1146,NW,ESP_003,2020 W26,6,Product
1147,NW,ESP_004,2020 W26,5,Product
1148,NW,ESP_005,2020 W26,6,Product
1149,NW,ESP_006,2020 W26,9,Product
1150,NW,ESP_007,2020 W26,6,Product
1151,NW,ESP_008,2020 W26,5,Product
1152,NW,PROD_001,2020 W27,25,Product
1153,NW,PROD_002,2020 W27,24,Product
1154,NW,PROD_003,2020 W27,28,Product
1155,NW,PROD_004,2020 W27,25,Product
1156,NW,PROD_005,2020 W27,32,Product
1157,NW,PROD_006,2020 W27,21,Product
1158,NW,PROD_007,2020 W27,24,Product
1159,NW,PROD_008,2020 W27,16,Product
1160,NW,ESP_001,2020 W27,8,Warranty
1161,NW,ESP_002,2020 W27,6,Warranty
1162,NW,ESP_003,2020 W27,7,Warranty
1163,NW,ESP_004,2020 W27,6,Warranty
1164,NW,ESP_005,2020 W27,10,Warranty
1165,NW,ESP_006,2020 W27,9,Warranty
1166,NW,ESP_007,2020 W27,6,Warranty
1167,NW,ESP_008,2020 W27,4,Warranty
1168,NW,PROD_001,2020 W28,43,Warranty
1169,NW,PROD_002,2020 W28,26,Warranty
1170,NW,PROD_003,2020 W28,38,Warranty
1171,NW,PROD_004,2020 W28,28,Warranty
1172,NW,PROD_005,2020 W28,26,Warranty
1173,NW,PROD_006,2020 W28,27,Warranty
1174,NW,PROD_007,2020 W28,27,Warranty
1175,NW,PROD_008,2020 W28,19,Warranty
1176,NW,ESP_001,2020 W28,15,Warranty
1177,NW,ESP_002,2020 W28,6,Warranty
1178,NW,ESP_003,2020 W28,10,Warranty
1179,NW,ESP_004,2020 W28,7,Warranty
1180,NW,ESP_005,2020 W28,8,Warranty
1181,NW,ESP_006,2020 W28,12,Warranty
1182,NW,ESP_007,2020 W28,7,Warranty
1183,NW,ESP_008,2020 W28,5,Warranty
1184,NW,PROD_001,2020 W29,23,Warranty
1185,NW,PROD_002,2020 W29,28,Warranty
1186,NW,PROD_003,2020 W29,26,Warranty
1187,NW,PROD_004,2020 W29,21,Warranty
1188,NW,PROD_005,2020 W29,35,Warranty
1189,NW,PROD_006,2020 W29,30,Warranty
1190,NW,PROD_007,2020 W29,24,Warranty
1191,NW,PROD_008,2020 W29,28,Warranty
1192,NW,ESP_001,2020 W29,8,Warranty
1193,NW,ESP_002,2020 W29,7,Warranty
1194,NW,ESP_003,2020 W29,7,Warranty
1195,NW,ESP_004,2020 W29,5,Warranty
1196,NW,ESP_005,2020 W29,12,Warranty
1197,NW,ESP_006,2020 W29,13,Warranty
1198,NW,ESP_007,2020 W29,6,Warranty
1199,NW,ESP_008,2020 W29,7,Warranty
1200,NW,PROD_001,2020 W03,43,Product
1201,NW,PROD_002,2020 W03,33,Product
1202,NW,PROD_003,2020 W03,43,Product
1203,NW,PROD_004,2020 W03,36,Product
1204,NW,PROD_005,2020 W03,45,Product
